"amount","creditAccount","currency","debitAccount","id","ref"
"9.0","TEST46","RON","TEST82","5646","PAY"
"13.0","TEST63","RON","TEST46","5647","PAY"
"1.0","TEST30","RON","TEST56","5648","PAY"
"4.0","TEST39","RON","TEST13","5649","PAY"
"6.0","TEST50","RON","TEST84","5650","PAY"
"20.0","TEST45","RON","TEST27","5651","PAY"
"9.0","TEST61","RON","TEST64","5652","PAY"
"3.0","TEST27","RON","TEST18","5653","PAY"
"19.0","TEST88","RON","TEST82","5654","PAY"
"1.0","TEST3","RON","TEST66","5655","PAY"
"15.0","TEST19","RON","TEST80","5656","PAY"
"19.0","TEST85","RON","TEST99","5657","PAY"
"14.0","TEST19","RON","TEST5","5658","PAY"
"18.0","TEST23","RON","TEST12","5659","PAY"
"5.0","TEST23","RON","TEST58","5660","PAY"
"15.0","TEST63","RON","TEST38","5661","PAY"
"5.0","TEST26","RON","TEST59","5662","PAY"
"4.0","TEST5","RON","TEST82","5663","PAY"
"8.0","TEST60","RON","TEST74","5664","PAY"
"8.0","TEST23","RON","TEST32","5665","PAY"
"15.0","TEST86","RON","TEST91","5666","PAY"
"9.0","TEST94","RON","TEST95","5667","PAY"
"11.0","TEST43","RON","TEST98","5668","PAY"
"15.0","TEST35","RON","TEST51","5669","PAY"
"12.0","TEST50","RON","TEST15","5670","PAY"
"2.0","TEST14","RON","TEST9","5671","PAY"
"19.0","TEST56","RON","TEST80","5672","PAY"
"16.0","TEST21","RON","TEST58","5673","PAY"
"13.0","TEST59","RON","TEST47","5674","PAY"
"16.0","TEST71","RON","TEST79","5675","PAY"
"8.0","TEST4","RON","TEST49","5676","PAY"
"20.0","TEST27","RON","TEST2","5677","PAY"
"2.0","TEST77","RON","TEST30","5678","PAY"
"18.0","TEST1","RON","TEST5","5679","PAY"
"14.0","TEST91","RON","TEST99","5680","PAY"
"6.0","TEST31","RON","TEST72","5681","PAY"
"6.0","TEST76","RON","TEST35","5682","PAY"
"3.0","TEST47","RON","TEST71","5683","PAY"
"3.0","TEST31","RON","TEST20","5684","PAY"
"5.0","TEST81","RON","TEST62","5685","PAY"
"13.0","TEST36","RON","TEST5","5686","PAY"
"2.0","TEST6","RON","TEST93","5687","PAY"
"20.0","TEST55","RON","TEST38","5688","PAY"
"10.0","TEST83","RON","TEST63","5689","PAY"
"6.0","TEST49","RON","TEST98","5690","PAY"
"18.0","TEST34","RON","CONTADMIN0","5691","PAY"
"19.0","TEST63","RON","TEST88","5692","PAY"
"16.0","TEST84","RON","TEST93","5693","PAY"
"8.0","TEST58","RON","TEST83","5694","PAY"
"9.0","TEST26","RON","TEST94","5695","PAY"
"3.0","TEST74","RON","TEST24","5696","PAY"
"19.0","TEST39","RON","TEST98","5697","PAY"
"16.0","TEST74","RON","TEST79","5698","PAY"
"17.0","TEST25","RON","TEST56","5699","PAY"
"16.0","TEST27","RON","TEST59","5700","PAY"
"4.0","TEST4","RON","TEST68","5701","PAY"
"20.0","TEST19","RON","TEST60","5702","PAY"
"19.0","TEST2","RON","TEST7","5703","PAY"
"7.0","TEST52","RON","TEST55","5704","PAY"
"19.0","TEST45","RON","TEST3","5705","PAY"
"18.0","TEST57","RON","TEST99","5706","PAY"
"16.0","TEST2","RON","TEST40","5707","PAY"
"14.0","TEST33","RON","TEST56","5708","PAY"
"3.0","CONTADMIN","RON","TEST95","5709","PAY"
"8.0","TEST29","RON","TEST94","5710","PAY"
"9.0","TEST66","RON","TEST67","5711","PAY"
"1.0","TEST52","RON","TEST48","5712","PAY"
"7.0","TEST75","RON","TEST55","5713","PAY"
"16.0","TEST82","RON","TEST83","5714","PAY"
"10.0","TEST60","RON","TEST15","5715","PAY"
"16.0","TEST27","RON","TEST14","5716","PAY"
"20.0","TEST51","RON","TEST36","5717","PAY"
"2.0","TEST40","RON","TEST11","5718","PAY"
"11.0","TEST27","RON","TEST26","5719","PAY"
"17.0","TEST58","RON","TEST47","5720","PAY"
"10.0","TEST35","RON","TEST21","5721","PAY"
"17.0","TEST40","RON","TEST68","5722","PAY"
"3.0","TEST13","RON","TEST30","5723","PAY"
"14.0","TEST3","RON","TEST76","5724","PAY"
"19.0","TEST89","RON","TEST77","5725","PAY"
"19.0","TEST14","RON","TEST52","5726","PAY"
"11.0","TEST29","RON","TEST46","5727","PAY"
"20.0","TEST45","RON","TEST58","5728","PAY"
"10.0","TEST85","RON","TEST92","5729","PAY"
"8.0","TEST97","RON","TEST30","5730","PAY"
"8.0","TEST6","RON","TEST90","5731","PAY"
"19.0","TEST40","RON","TEST58","5732","PAY"
"5.0","TEST11","RON","TEST4","5733","PAY"
"14.0","TEST4","RON","TEST60","5734","PAY"
"9.0","TEST17","RON","TEST92","5735","PAY"
"14.0","TEST87","RON","TEST34","5736","PAY"
"8.0","TEST92","RON","TEST8","5737","PAY"
"12.0","TEST99","RON","TEST51","5738","PAY"
"19.0","TEST83","RON","TEST76","5739","PAY"
"11.0","TEST7","RON","TEST93","5740","PAY"
"15.0","TEST34","RON","TEST89","5741","PAY"
"4.0","TEST8","RON","TEST28","5742","PAY"
"2.0","TEST88","RON","TEST97","5743","PAY"
"4.0","TEST80","RON","TEST47","5744","PAY"
"2.0","TEST59","RON","TEST28","5745","PAY"
"8.0","TEST1","RON","TEST67","5746","PAY"
"9.0","TEST46","RON","TEST98","5747","PAY"
"5.0","TEST33","RON","TEST79","5748","PAY"
"15.0","TEST82","RON","TEST28","5749","PAY"
"13.0","TEST21","RON","TEST73","5750","PAY"
"3.0","TEST89","RON","TEST72","5751","PAY"
"18.0","TEST42","RON","TEST17","5752","PAY"
"12.0","TEST23","RON","TEST51","5753","PAY"
"3.0","TEST83","RON","TEST8","5754","PAY"
"2.0","TEST50","RON","TEST7","5755","PAY"
"2.0","TEST67","RON","TEST95","5756","PAY"
"4.0","TEST71","RON","TEST57","5757","PAY"
"6.0","TEST53","RON","TEST45","5758","PAY"
"17.0","TEST99","RON","TEST12","5759","PAY"
"14.0","TEST10","RON","TEST11","5760","PAY"
"10.0","TEST21","RON","TEST3","5761","PAY"
"17.0","TEST17","RON","TEST85","5762","PAY"
"1.0","TEST97","RON","TEST8","5763","PAY"
"16.0","TEST78","RON","TEST30","5764","PAY"
"17.0","TEST48","RON","TEST51","5765","PAY"
"16.0","TEST53","RON","TEST25","5766","PAY"
"12.0","TEST26","RON","TEST73","5767","PAY"
"11.0","TEST14","RON","TEST25","5768","PAY"
"10.0","TEST1","RON","TEST30","5769","PAY"
"7.0","TEST40","RON","TEST27","5770","PAY"
"3.0","TEST76","RON","TEST32","5771","PAY"
"19.0","TEST89","RON","TEST81","5772","PAY"
"14.0","TEST23","RON","TEST48","5773","PAY"
"10.0","TEST54","RON","TEST21","5774","PAY"
"18.0","TEST21","RON","TEST92","5775","PAY"
"2.0","TEST17","RON","TEST28","5776","PAY"
"15.0","TEST65","RON","TEST7","5777","PAY"
"15.0","TEST64","RON","TEST37","5778","PAY"
"2.0","TEST69","RON","TEST16","5779","PAY"
"10.0","TEST69","RON","TEST94","5780","PAY"
"12.0","CONTADMIN","RON","TEST15","5781","PAY"
"7.0","TEST93","RON","TEST2","5782","PAY"
"2.0","TEST22","RON","TEST90","5783","PAY"
"3.0","TEST80","RON","TEST32","5784","PAY"
"2.0","TEST80","RON","TEST61","5785","PAY"
"17.0","TEST70","RON","TEST6","5786","PAY"
"11.0","TEST63","RON","TEST54","5787","PAY"
"18.0","TEST79","RON","TEST70","5788","PAY"
"3.0","TEST3","RON","TEST41","5789","PAY"
"20.0","TEST62","RON","TEST50","5790","PAY"
"7.0","TEST43","RON","TEST77","5791","PAY"
"5.0","TEST61","RON","TEST40","5792","PAY"
"2.0","CONTADMIN","RON","TEST69","5793","PAY"
"10.0","TEST11","RON","TEST73","5794","PAY"
"13.0","TEST11","RON","TEST96","5795","PAY"
"1.0","TEST40","RON","TEST38","5796","PAY"
"19.0","TEST65","RON","TEST61","5797","PAY"
"15.0","TEST64","RON","TEST60","5798","PAY"
"4.0","CONTADMIN0","RON","TEST11","5799","PAY"
"9.0","TEST16","RON","TEST31","5800","PAY"
"17.0","TEST32","RON","TEST15","5801","PAY"
"12.0","TEST31","RON","TEST82","5802","PAY"
"6.0","TEST4","RON","TEST35","5803","PAY"
"13.0","CONTADMIN","RON","TEST52","5804","PAY"
"6.0","TEST78","RON","TEST96","5805","PAY"
"18.0","TEST55","RON","TEST42","5806","PAY"
"7.0","TEST46","RON","TEST61","5807","PAY"
"11.0","TEST25","RON","TEST32","5808","PAY"
"7.0","TEST33","RON","TEST96","5809","PAY"
"19.0","TEST11","RON","TEST33","5810","PAY"
"3.0","TEST46","RON","TEST52","5811","PAY"
"2.0","TEST3","RON","TEST33","5812","PAY"
"5.0","TEST4","RON","TEST45","5813","PAY"
"16.0","TEST19","RON","TEST52","5814","PAY"
"12.0","TEST34","RON","TEST87","5815","PAY"
"13.0","TEST97","RON","TEST53","5816","PAY"
"16.0","TEST90","RON","TEST5","5817","PAY"
"10.0","TEST98","RON","TEST13","5818","PAY"
"9.0","TEST22","RON","TEST79","5819","PAY"
"3.0","TEST75","RON","TEST9","5820","PAY"
"8.0","TEST62","RON","TEST95","5821","PAY"
"14.0","TEST67","RON","TEST1","5822","PAY"
"9.0","TEST6","RON","TEST67","5823","PAY"
"12.0","TEST92","RON","TEST96","5824","PAY"
"14.0","TEST43","RON","TEST86","5825","PAY"
"15.0","TEST42","RON","TEST12","5826","PAY"
"16.0","CONTADMIN0","RON","TEST40","5827","PAY"
"17.0","TEST23","RON","TEST53","5828","PAY"
"9.0","TEST94","RON","TEST68","5829","PAY"
"14.0","TEST10","RON","TEST98","5830","PAY"
"1.0","TEST2","RON","TEST35","5831","PAY"
"2.0","TEST86","RON","TEST78","5832","PAY"
"14.0","TEST12","RON","TEST63","5833","PAY"
"18.0","TEST93","RON","TEST4","5834","PAY"
"12.0","TEST28","RON","TEST25","5835","PAY"
"13.0","TEST89","RON","TEST69","5836","PAY"
"13.0","TEST87","RON","TEST48","5837","PAY"
"20.0","TEST70","RON","TEST67","5838","PAY"
"11.0","TEST12","RON","CONTADMIN","5839","PAY"
"15.0","TEST6","RON","TEST2","5840","PAY"
"17.0","TEST44","RON","TEST29","5841","PAY"
"6.0","TEST64","RON","TEST11","5842","PAY"
"16.0","CONTADMIN","RON","TEST52","5843","PAY"
"18.0","TEST43","RON","TEST8","5844","PAY"
"8.0","TEST37","RON","TEST60","5845","PAY"
"15.0","TEST79","RON","TEST61","5846","PAY"
"14.0","TEST68","RON","TEST50","5847","PAY"
"2.0","TEST63","RON","TEST46","5848","PAY"
"1.0","TEST19","RON","TEST38","5849","PAY"
"10.0","TEST3","RON","TEST87","5850","PAY"
"17.0","TEST14","RON","TEST34","5851","PAY"
"12.0","TEST56","RON","CONTADMIN0","5852","PAY"
"15.0","TEST12","RON","TEST42","5853","PAY"
"20.0","TEST47","RON","TEST49","5854","PAY"
"7.0","TEST91","RON","TEST14","5855","PAY"
"1.0","TEST73","RON","TEST99","5856","PAY"
"3.0","TEST83","RON","TEST3","5857","PAY"
"9.0","TEST14","RON","TEST29","5858","PAY"
"18.0","TEST36","RON","TEST58","5859","PAY"
"6.0","TEST75","RON","TEST53","5860","PAY"
"5.0","CONTADMIN0","RON","TEST42","5861","PAY"
"19.0","TEST41","RON","TEST96","5862","PAY"
"12.0","TEST97","RON","TEST41","5863","PAY"
"1.0","TEST34","RON","TEST79","5864","PAY"
"12.0","TEST79","RON","TEST81","5865","PAY"
"18.0","TEST93","RON","TEST8","5866","PAY"
"19.0","TEST89","RON","TEST25","5867","PAY"
"8.0","TEST41","RON","TEST36","5868","PAY"
"8.0","TEST73","RON","TEST20","5869","PAY"
"3.0","TEST20","RON","TEST7","5870","PAY"
"5.0","TEST8","RON","TEST32","5871","PAY"
"17.0","TEST76","RON","TEST98","5872","PAY"
"2.0","TEST31","RON","TEST48","5873","PAY"
"20.0","TEST74","RON","TEST71","5874","PAY"
"15.0","TEST4","RON","TEST29","5875","PAY"
"13.0","TEST66","RON","TEST35","5876","PAY"
"19.0","TEST82","RON","TEST30","5877","PAY"
"18.0","TEST21","RON","TEST13","5878","PAY"
"6.0","TEST84","RON","TEST73","5879","PAY"
"7.0","TEST74","RON","TEST20","5880","PAY"
"17.0","TEST36","RON","TEST70","5881","PAY"
"18.0","TEST78","RON","TEST55","5882","PAY"
"19.0","TEST93","RON","TEST58","5883","PAY"
"10.0","TEST33","RON","TEST83","5884","PAY"
"19.0","TEST26","RON","TEST24","5885","PAY"
"10.0","TEST25","RON","TEST95","5886","PAY"
"18.0","TEST64","RON","TEST81","5887","PAY"
"19.0","TEST5","RON","TEST27","5888","PAY"
"8.0","TEST79","RON","TEST68","5889","PAY"
"19.0","TEST48","RON","TEST72","5890","PAY"
"2.0","TEST87","RON","TEST19","5891","PAY"
"1.0","TEST1","RON","TEST33","5892","PAY"
"4.0","TEST59","RON","TEST4","5893","PAY"
"8.0","TEST58","RON","TEST37","5894","PAY"
"12.0","TEST61","RON","TEST88","5895","PAY"
"5.0","TEST29","RON","TEST94","5896","PAY"
"7.0","TEST75","RON","TEST42","5897","PAY"
"2.0","TEST76","RON","TEST63","5898","PAY"
"1.0","TEST4","RON","TEST81","5899","PAY"
"2.0","TEST6","RON","TEST92","5900","PAY"
"19.0","TEST93","RON","TEST21","5901","PAY"
"8.0","TEST14","RON","TEST21","5902","PAY"
"1.0","TEST66","RON","TEST53","5903","PAY"
"15.0","TEST58","RON","TEST72","5904","PAY"
"13.0","TEST32","RON","TEST92","5905","PAY"
"3.0","TEST74","RON","TEST87","5906","PAY"
"18.0","TEST1","RON","TEST20","5907","PAY"
"4.0","TEST73","RON","TEST69","5908","PAY"
"19.0","TEST34","RON","TEST22","5909","PAY"
"11.0","TEST80","RON","TEST88","5910","PAY"
"2.0","TEST15","RON","TEST80","5911","PAY"
"12.0","TEST72","RON","TEST16","5912","PAY"
"5.0","TEST57","RON","TEST22","5913","PAY"
"16.0","TEST92","RON","TEST85","5914","PAY"
"10.0","TEST12","RON","TEST10","5915","PAY"
"8.0","TEST93","RON","TEST82","5916","PAY"
"2.0","TEST9","RON","TEST33","5917","PAY"
"7.0","TEST24","RON","TEST17","5918","PAY"
"13.0","TEST88","RON","TEST68","5919","PAY"
"14.0","TEST10","RON","TEST4","5920","PAY"
"14.0","TEST7","RON","TEST22","5921","PAY"
"13.0","TEST1","RON","TEST55","5922","PAY"
"13.0","TEST51","RON","TEST11","5923","PAY"
"1.0","CONTADMIN","RON","TEST19","5924","PAY"
"18.0","TEST33","RON","TEST49","5925","PAY"
"2.0","TEST84","RON","TEST11","5926","PAY"
"16.0","TEST76","RON","CONTADMIN","5927","PAY"
"12.0","TEST13","RON","TEST53","5928","PAY"
"20.0","TEST95","RON","TEST79","5929","PAY"
"12.0","TEST41","RON","TEST44","5930","PAY"
"10.0","TEST15","RON","TEST68","5931","PAY"
"14.0","TEST71","RON","TEST96","5932","PAY"
"14.0","TEST65","RON","TEST43","5933","PAY"
"11.0","TEST58","RON","TEST76","5934","PAY"
"7.0","TEST96","RON","TEST89","5935","PAY"
"12.0","TEST23","RON","TEST72","5936","PAY"
"6.0","TEST32","RON","TEST27","5937","PAY"
"1.0","TEST67","RON","TEST66","5938","PAY"
"13.0","TEST26","RON","TEST60","5939","PAY"
"6.0","TEST91","RON","TEST82","5940","PAY"
"12.0","TEST20","RON","TEST69","5941","PAY"
"7.0","TEST34","RON","TEST63","5942","PAY"
"17.0","TEST1","RON","TEST22","5943","PAY"
"6.0","TEST55","RON","TEST7","5944","PAY"
"12.0","TEST66","RON","TEST31","5945","PAY"
"2.0","TEST45","RON","TEST18","5946","PAY"
"15.0","TEST41","RON","TEST64","5947","PAY"
"11.0","TEST50","RON","TEST36","5948","PAY"
"18.0","TEST11","RON","TEST5","5949","PAY"
"8.0","TEST98","RON","TEST27","5950","PAY"
"19.0","TEST88","RON","TEST85","5951","PAY"
"14.0","TEST58","RON","TEST61","5952","PAY"
"8.0","TEST25","RON","TEST24","5953","PAY"
"4.0","TEST39","RON","TEST7","5954","PAY"
"14.0","TEST80","RON","TEST93","5955","PAY"
"6.0","TEST10","RON","TEST92","5956","PAY"
"7.0","TEST64","RON","TEST90","5957","PAY"
"5.0","TEST46","RON","TEST11","5958","PAY"
"18.0","TEST17","RON","TEST88","5959","PAY"
"13.0","TEST43","RON","TEST26","5960","PAY"
"3.0","TEST60","RON","TEST62","5961","PAY"
"19.0","TEST68","RON","TEST58","5962","PAY"
"15.0","TEST35","RON","TEST79","5963","PAY"
"4.0","TEST37","RON","TEST19","5964","PAY"
"17.0","TEST59","RON","TEST26","5965","PAY"
"12.0","TEST33","RON","TEST87","5966","PAY"
"4.0","TEST1","RON","TEST40","5967","PAY"
"20.0","TEST63","RON","TEST96","5968","PAY"
"6.0","TEST28","RON","TEST34","5969","PAY"
"5.0","TEST84","RON","TEST65","5970","PAY"
"10.0","TEST31","RON","TEST19","5971","PAY"
"20.0","TEST82","RON","TEST67","5972","PAY"
"14.0","TEST15","RON","TEST30","5973","PAY"
"13.0","TEST27","RON","TEST51","5974","PAY"
"3.0","TEST43","RON","TEST59","5975","PAY"
"19.0","TEST24","RON","TEST56","5976","PAY"
"6.0","TEST91","RON","TEST19","5977","PAY"
"8.0","TEST54","RON","TEST98","5978","PAY"
"2.0","TEST86","RON","TEST45","5979","PAY"
"10.0","TEST85","RON","TEST95","5980","PAY"
"13.0","TEST66","RON","TEST19","5981","PAY"
"17.0","TEST6","RON","TEST68","5982","PAY"
"2.0","TEST36","RON","TEST9","5983","PAY"
"11.0","TEST81","RON","TEST22","5984","PAY"
"14.0","TEST23","RON","TEST79","5985","PAY"
"3.0","TEST64","RON","TEST4","5986","PAY"
"10.0","TEST60","RON","TEST42","5987","PAY"
"17.0","TEST17","RON","TEST50","5988","PAY"
"11.0","TEST76","RON","TEST84","5989","PAY"
"5.0","TEST75","RON","TEST56","5990","PAY"
"13.0","TEST21","RON","TEST99","5991","PAY"
"20.0","TEST73","RON","TEST47","5992","PAY"
"6.0","TEST25","RON","TEST50","5993","PAY"
"20.0","TEST81","RON","TEST34","5994","PAY"
"4.0","TEST9","RON","TEST6","5995","PAY"
"2.0","TEST87","RON","TEST26","5996","PAY"
"12.0","TEST13","RON","CONTADMIN","5997","PAY"
"2.0","TEST32","RON","TEST58","5998","PAY"
"10.0","TEST87","RON","TEST73","5999","PAY"
"11.0","TEST90","RON","TEST8","6000","PAY"
"4.0","TEST87","RON","TEST21","6001","PAY"
"16.0","TEST18","RON","TEST51","6002","PAY"
"19.0","TEST41","RON","TEST62","6003","PAY"
"10.0","TEST27","RON","TEST76","6004","PAY"
"5.0","TEST65","RON","TEST7","6005","PAY"
"15.0","TEST7","RON","TEST22","6006","PAY"
"20.0","TEST19","RON","TEST60","6007","PAY"
"20.0","TEST93","RON","TEST85","6008","PAY"
"4.0","TEST67","RON","TEST91","6009","PAY"
"16.0","TEST22","RON","TEST48","6010","PAY"
"10.0","CONTADMIN","RON","TEST37","6011","PAY"
"6.0","TEST21","RON","TEST82","6012","PAY"
"1.0","TEST43","RON","TEST37","6013","PAY"
"2.0","TEST2","RON","TEST38","6014","PAY"
"5.0","TEST96","RON","TEST2","6015","PAY"
"5.0","TEST80","RON","TEST87","6016","PAY"
"13.0","TEST9","RON","TEST12","6017","PAY"
"18.0","TEST41","RON","TEST75","6018","PAY"
"1.0","TEST11","RON","TEST44","6019","PAY"
"14.0","TEST93","RON","TEST70","6020","PAY"
"14.0","TEST22","RON","TEST11","6021","PAY"
"5.0","TEST60","RON","TEST70","6022","PAY"
"14.0","TEST67","RON","TEST69","6023","PAY"
"13.0","TEST87","RON","TEST66","6024","PAY"
"3.0","TEST77","RON","TEST93","6025","PAY"
"6.0","TEST3","RON","TEST20","6026","PAY"
"9.0","TEST63","RON","TEST17","6027","PAY"
"5.0","TEST62","RON","TEST91","6028","PAY"
"10.0","TEST91","RON","TEST36","6029","PAY"
"6.0","TEST33","RON","TEST85","6030","PAY"
"15.0","TEST43","RON","TEST70","6031","PAY"
"17.0","TEST2","RON","TEST25","6032","PAY"
"17.0","TEST60","RON","TEST12","6033","PAY"
"17.0","TEST56","RON","TEST4","6034","PAY"
"20.0","TEST54","RON","TEST94","6035","PAY"
"11.0","TEST50","RON","TEST80","6036","PAY"
"1.0","TEST91","RON","TEST88","6037","PAY"
"3.0","TEST8","RON","TEST85","6038","PAY"
"16.0","TEST22","RON","TEST24","6039","PAY"
"2.0","TEST91","RON","TEST14","6040","PAY"
"14.0","TEST21","RON","TEST11","6041","PAY"
"12.0","TEST75","RON","TEST76","6042","PAY"
"8.0","TEST93","RON","TEST12","6043","PAY"
"15.0","TEST32","RON","TEST48","6044","PAY"
"19.0","TEST66","RON","TEST53","6045","PAY"
"11.0","TEST17","RON","TEST66","6046","PAY"
"9.0","TEST70","RON","TEST17","6047","PAY"
"12.0","CONTADMIN0","RON","TEST83","6048","PAY"
"5.0","TEST57","RON","TEST73","6049","PAY"
"9.0","TEST85","RON","TEST30","6050","PAY"
"6.0","TEST24","RON","TEST69","6051","PAY"
"8.0","TEST27","RON","TEST8","6052","PAY"
"20.0","TEST57","RON","TEST56","6053","PAY"
"2.0","TEST94","RON","TEST78","6054","PAY"
"7.0","TEST43","RON","TEST62","6055","PAY"
"8.0","TEST91","RON","TEST84","6056","PAY"
"10.0","TEST74","RON","TEST46","6057","PAY"
"13.0","TEST53","RON","TEST47","6058","PAY"
"5.0","TEST91","RON","TEST96","6059","PAY"
"4.0","TEST28","RON","TEST15","6060","PAY"
"17.0","TEST46","RON","TEST90","6061","PAY"
"16.0","TEST10","RON","TEST81","6062","PAY"
"10.0","TEST5","RON","TEST82","6063","PAY"
"2.0","TEST35","RON","TEST48","6064","PAY"
"8.0","TEST94","RON","TEST25","6065","PAY"
"4.0","TEST74","RON","TEST10","6066","PAY"
"2.0","TEST38","RON","TEST16","6067","PAY"
"3.0","TEST85","RON","TEST89","6068","PAY"
"10.0","TEST29","RON","TEST44","6069","PAY"
"18.0","TEST2","RON","TEST58","6070","PAY"
"16.0","TEST46","RON","TEST90","6071","PAY"
"11.0","TEST89","RON","TEST31","6072","PAY"
"2.0","TEST86","RON","TEST83","6073","PAY"
"12.0","TEST10","RON","TEST8","6074","PAY"
"15.0","TEST20","RON","TEST98","6075","PAY"
"8.0","TEST75","RON","TEST81","6076","PAY"
"19.0","CONTADMIN0","RON","TEST20","6077","PAY"
"19.0","TEST18","RON","TEST78","6078","PAY"
"4.0","TEST85","RON","TEST62","6079","PAY"
"16.0","TEST66","RON","TEST54","6080","PAY"
"20.0","TEST78","RON","TEST44","6081","PAY"
"9.0","TEST82","RON","TEST21","6082","PAY"
"11.0","CONTADMIN","RON","TEST17","6083","PAY"
"4.0","TEST32","RON","TEST57","6084","PAY"
"9.0","TEST3","RON","TEST42","6085","PAY"
"8.0","TEST78","RON","TEST99","6086","PAY"
"10.0","TEST43","RON","CONTADMIN","6087","PAY"
"17.0","TEST40","RON","TEST36","6088","PAY"
"14.0","TEST44","RON","TEST39","6089","PAY"
"9.0","TEST79","RON","TEST78","6090","PAY"
"9.0","TEST99","RON","TEST96","6091","PAY"
"4.0","TEST88","RON","TEST91","6092","PAY"
"12.0","TEST37","RON","TEST80","6093","PAY"
"20.0","TEST17","RON","TEST91","6094","PAY"
"11.0","TEST76","RON","TEST95","6095","PAY"
"18.0","TEST2","RON","TEST67","6096","PAY"
"13.0","TEST73","RON","TEST65","6097","PAY"
"17.0","TEST76","RON","TEST95","6098","PAY"
"1.0","TEST37","RON","TEST2","6099","PAY"
"15.0","TEST98","RON","TEST12","6100","PAY"
"19.0","TEST60","RON","TEST10","6101","PAY"
"8.0","TEST75","RON","TEST83","6102","PAY"
"3.0","TEST32","RON","TEST59","6103","PAY"
"17.0","TEST78","RON","TEST45","6104","PAY"
"3.0","TEST61","RON","TEST96","6105","PAY"
"6.0","TEST43","RON","TEST10","6106","PAY"
"12.0","TEST70","RON","TEST8","6107","PAY"
"5.0","TEST9","RON","TEST99","6108","PAY"
"9.0","TEST4","RON","TEST59","6109","PAY"
"19.0","TEST72","RON","TEST43","6110","PAY"
"8.0","TEST31","RON","TEST89","6111","PAY"
"13.0","TEST32","RON","TEST92","6112","PAY"
"4.0","TEST22","RON","TEST74","6113","PAY"
"13.0","TEST38","RON","TEST28","6114","PAY"
"9.0","TEST39","RON","TEST30","6115","PAY"
"13.0","TEST91","RON","TEST61","6116","PAY"
"8.0","TEST96","RON","TEST48","6117","PAY"
"19.0","TEST41","RON","TEST31","6118","PAY"
"5.0","TEST32","RON","TEST41","6119","PAY"
"4.0","TEST37","RON","TEST43","6120","PAY"
"15.0","TEST51","RON","TEST36","6121","PAY"
"3.0","TEST6","RON","TEST65","6122","PAY"
"16.0","TEST38","RON","TEST62","6123","PAY"
"20.0","TEST74","RON","TEST91","6124","PAY"
"6.0","TEST2","RON","TEST22","6125","PAY"
"14.0","TEST10","RON","TEST62","6126","PAY"
"14.0","TEST94","RON","TEST63","6127","PAY"
"6.0","TEST41","RON","TEST82","6128","PAY"
"5.0","TEST25","RON","TEST86","6129","PAY"
"8.0","TEST35","RON","TEST67","6130","PAY"
"5.0","TEST90","RON","TEST76","6131","PAY"
"7.0","TEST55","RON","TEST69","6132","PAY"
"2.0","TEST57","RON","TEST99","6133","PAY"
"9.0","TEST97","RON","TEST86","6134","PAY"
"16.0","TEST38","RON","TEST94","6135","PAY"
"18.0","TEST4","RON","TEST37","6136","PAY"
"2.0","TEST43","RON","TEST76","6137","PAY"
"4.0","TEST61","RON","TEST30","6138","PAY"
"7.0","TEST9","RON","TEST80","6139","PAY"
"19.0","TEST73","RON","TEST64","6140","PAY"
"1.0","TEST34","RON","TEST90","6141","PAY"
"3.0","TEST30","RON","TEST78","6142","PAY"
"3.0","TEST58","RON","TEST46","6143","PAY"
"7.0","TEST41","RON","TEST82","6144","PAY"
"13.0","CONTADMIN","RON","TEST2","6145","PAY"
